,User-ID,ISBN,Book-Rating
891956,215359,0060930535,10
891964,215359,044023722X,6
891971,215362,0316666343,8
891991,215375,0452282152,7
891999,215384,0312278586,9
892002,215388,006101351X,10
892013,215388,044021145X,10
892014,215388,0440211727,10
892033,215389,0060928336,7
892069,215421,0452282152,7
892090,215451,0446605239,5
892155,215522,0446605239,9
892168,215533,0140293248,4
892330,215627,1400034779,10
892515,215708,0316601950,8
892691,215753,0385504209,10
892703,215770,0385504209,8
892779,215794,0671027360,9
892782,215798,0375706771,9
892818,215820,0446610038,8
892836,215829,0316769487,9
892870,215848,0440213525,9
893148,215953,0971880107,3
893263,215986,0743418174,9
893303,215988,0316601950,7
893304,215988,0316666343,5
893330,215988,0440226430,5
893346,215988,067976402X,8
893383,216010,0671027360,8
893770,216019,0316769487,10
893771,216019,0385504209,8
893812,216027,0440222656,6
893893,216076,0440226430,6
893997,216099,0671003755,9
894152,216147,059035342X,8
894166,216151,0671003755,7
894203,216160,0440211727,10
894227,216188,0446605239,8
894264,216214,044023722X,5
894314,216262,0971880107,5
894316,216267,0446605239,10
894394,216329,0345417623,7
894541,216397,0971880107,10
894590,216427,044651652X,8
894613,216435,0452282152,5
894617,216435,0671003755,10
894629,216441,0345417623,5
894631,216442,0446610038,6
895106,216466,0385504209,10
895230,216466,059035342X,9
895234,216466,0671003755,8
895259,216466,0743418174,8
895354,216495,0786868716,9
895374,216501,0440220602,9
895412,216516,0446606812,10
895503,216563,0671027360,7
895511,216576,0312278586,8
895553,216602,0743418174,10
895581,216643,0786868716,10
895596,216670,0060928336,10
895603,216670,0316284955,10
895604,216670,0316666343,9
895619,216670,0440221471,7
895620,216670,0440234743,8
895629,216670,0452282152,9
895682,216679,0156027321,9
895727,216683,0312291639,8
895733,216683,0316666343,9
895854,216683,0440234743,9
895855,216683,044023722X,8
895878,216683,0446605239,7
896126,216722,0316666343,7
896323,216781,0316601950,4
896328,216781,0446672211,7
896336,216792,0345443284,8
896374,216829,0316601950,3
896378,216829,0375706771,6
896379,216829,0375707972,5
896413,216849,0385504209,7
896421,216861,0446310786,10
896443,216877,0142001740,7
896445,216877,0446672211,10
896606,216915,0440236673,6
896645,216935,0142001740,10
896692,216962,0345417623,8
896699,216962,0440213525,9
896704,216962,0440225701,9
896762,217012,0316769487,9
896764,217012,0345337662,8
896775,217017,0316601950,10
896802,217052,0316666343,8
897392,217107,0671027360,9
897401,217116,0440221471,9
897603,217121,0385504209,8
897957,217148,0312195516,6
897973,217167,0440241073,8
898106,217212,0440241073,10
898117,217223,0312278586,5
898253,217282,0142001740,5
898262,217282,0786868716,5
898291,217313,044023722X,4
898360,217318,0440206154,5
898361,217318,0440211727,5
898367,217318,0440236673,5
898368,217318,044023722X,5
898370,217318,0440241073,5
898387,217318,0446610038,5
898613,217375,0156027321,4
898746,217375,0375706771,10
898900,217375,0440236673,9
899253,217375,0786868716,8
899403,217439,0375707972,5
899453,217468,0316666343,10
899457,217468,044021145X,7
899458,217468,0440213525,6
899459,217468,0440214041,7
899460,217468,0440221471,8
899461,217468,044023722X,6
899474,217473,067976402X,5
899531,217513,0446672211,5
899545,217516,0440234743,8
899567,217526,0345370775,10
899773,217617,0385484518,4
899825,217673,044023722X,7
899830,217673,067976402X,7
899833,217681,0156027321,9
900021,217740,0452282152,8
900436,217811,0452282152,10
900456,217818,0142001740,8
900470,217842,0743418174,9
900502,217889,0446310786,10
900656,217971,0060928336,8
900660,217977,0316666343,10
900691,217986,0345337662,8
900693,217986,0345370775,8
900717,217986,0440206154,8
900986,218068,0385504209,8
901127,218121,0316666343,3
901160,218121,0440221471,8
901164,218121,0440234743,8
901243,218128,044023722X,8
901293,218182,0446605239,6
901421,218221,0440214041,8
901622,218286,0446610038,8
901635,218290,0971880107,1
901655,218322,0671027360,9
901714,218344,044021145X,7
901749,218355,044023722X,7
901783,218379,0804106304,8
901918,218450,059035342X,10
901963,218497,0446672211,8
901973,218514,0156027321,8
902032,218552,0060928336,5
902123,218552,0385504209,8
902148,218552,0440211727,6
902149,218552,0440213525,8
902176,218552,0446606812,3
902266,218552,0671021001,5
902268,218552,0671027360,8
902401,218562,0345443284,8
902417,218568,0142001740,10
902428,218568,0316666343,8
902433,218568,0345370775,6
902462,218568,044021145X,8
902463,218568,0440211727,8
902464,218568,0440214041,8
902465,218568,0440220602,8
902521,218568,0804106304,9
902692,218608,006101351X,9
902743,218608,0345361792,9
902775,218608,0385504209,10
902803,218608,044022165X,7
902814,218608,044651652X,5
902870,218608,0671021001,10
902970,218615,0060930535,8
903018,218636,0385504209,10
903020,218636,0452282152,9
903097,218679,0312291639,9
903105,218689,0345353145,7
903116,218695,1400034779,10
903137,218719,0312195516,4
903163,218724,0312195516,9
903214,218759,0385484518,8
903275,218809,067976402X,7
903332,218836,006101351X,10
903354,218844,0375707972,9
903389,218867,0971880107,3
903396,218875,0060928336,10
903468,218935,0671003755,6
903527,218970,0440226430,9
903737,219013,0345353145,8
903746,219013,059035342X,8
903801,219065,0060930535,8
903835,219102,0446606812,7
903860,219132,0971880107,3
903862,219133,044023722X,8
903877,219149,0671027360,8
903882,219157,0312278586,7
903941,219209,0316769487,5
904031,219254,0440211727,8
904264,219260,067976402X,8
904292,219278,0316601950,10
904296,219278,0446605239,10
904309,219285,0440206154,8
904319,219294,0440221471,9
904335,219301,0345417623,7
904342,219301,0385504209,9
904358,219301,0786868716,10
904386,219321,0345361792,8
904464,219331,0142001740,10
904505,219372,0743418174,8
904587,219391,0452282152,9
904630,219425,0679781587,9
904669,219475,0312291639,7
905584,219587,0385484518,8
905603,219593,0316666343,7
905674,219611,0142001740,9
905678,219612,1400034779,9
905684,219631,0060930535,8
905689,219631,0679781587,7
905697,219650,0446310786,8
905766,219683,0316769487,1
905961,219726,0446610038,9
905988,219752,0971880107,7
906042,219813,0971880107,1
906096,219830,1400034779,8
906104,219852,0385484518,10
906216,219924,0060928336,9
906217,219924,0060976845,6
906246,219925,0060928336,7
906248,219925,0385504209,8
906256,219938,0312195516,5
906286,219949,0142001740,10
906294,219949,0452282152,9
906300,219949,0971880107,3
906391,219951,1400034779,10
906455,219976,0446672211,10
906490,219996,0060928336,10
906558,220095,0316666343,10
906572,220095,0679781587,10
906578,220095,0786868716,8
906600,220122,0312195516,2
906602,220122,0316601950,7
906638,220147,0312195516,8
906773,220240,0060502258,6
906786,220240,0142001740,10
906795,220240,0316666343,9
906819,220240,0440221471,5
906959,220277,0804106304,8
906967,220278,0060502258,9
906990,220278,0312278586,8
906998,220278,0316769487,10
907451,220339,0671027360,8
907498,220390,0060502258,9
907574,220441,067976402X,9
907585,220456,0440236673,8
907650,220489,0440226430,3
907733,220535,0679781587,8
907738,220551,044651652X,10
907826,220586,067976402X,8
907832,220590,0452282152,6
907850,220597,0345361792,5
907965,220608,0060928336,5
907966,220608,0060930535,8
908121,220660,0142001740,8
908139,220664,0142001740,8
908211,220683,0446605239,3
908232,220688,0312278586,10
908251,220688,0385504209,10
908266,220688,0440206154,10
908276,220688,0452282152,10
908288,220688,059035342X,10
908298,220688,0671021001,10
908347,220688,0971880107,3
908403,220717,044023722X,5
908424,220736,0316769487,5
908468,220757,0786868716,3
908477,220759,0312291639,4
908660,220892,0345337662,5
908682,220911,0140293248,7
908854,221008,067976402X,8
908855,221008,0679781587,8
908877,221036,0345417623,8
908901,221050,0060928336,6
908975,221103,0446605239,10
909000,221114,0440211727,9
909137,221232,059035342X,10
909141,221232,0743418174,9
909196,221262,0440213525,9
909201,221262,059035342X,10
909227,221290,0971880107,1
909336,221346,1400034779,9
909364,221370,0060928336,6
909418,221445,0060928336,9
909496,221445,0316666343,9
909624,221445,0440211727,5
909627,221445,0440214041,8
909639,221445,0440236673,7
909770,221445,0671021001,7
909823,221445,0743418174,8
909834,221445,0786868716,7
909867,221445,1400034779,9
909953,221495,0385484518,9
909960,221495,0786868716,8
910092,221537,0345361792,6
910108,221543,0440241073,5
910118,221543,0671027360,5
910123,221543,0786868716,7
910134,221550,0971880107,8
910141,221553,0971880107,10
910145,221557,0060930535,8
910150,221557,0345337662,5
910151,221557,044021145X,5
910155,221557,067976402X,5
910213,221655,0312278586,9
910214,221655,0316601950,8
910217,221655,0375727345,5
910243,221663,0804106304,7
910250,221669,0312278586,7
910502,221724,0316769487,10
910532,221732,0316769487,8
910570,221732,0671021001,6
910703,221777,0440222656,8
910895,221870,0671021001,5
910912,221871,0060930535,7
910960,221903,0156027321,8
910961,221903,0316666343,10
910966,221903,0971880107,2
910969,221904,0446310786,7
911075,221948,0060502258,9
911091,221948,0142001740,10
911094,221948,0312291639,7
911099,221948,0316601950,5
911116,221948,0375727345,8
911203,221967,067976402X,9
911284,222034,0446606812,10
911303,222035,0316666343,5
911319,222035,0440211727,9
911324,222035,0446610038,7
911344,222035,067976402X,9
911379,222042,0440236673,5
911382,222048,0679781587,9
911726,222053,0156027321,8
911812,222062,0345337662,10
911993,222185,0375706771,8
912246,222210,0060930535,9
912261,222217,0440234743,4
912281,222220,0060928336,8
912308,222220,0440226430,9
912311,222220,0446610038,8
912381,222277,0971880107,7
912477,222296,0156027321,7
912505,222296,0316666343,8
912520,222296,0345443284,6
912615,222296,0446672211,4
912683,222296,0671003755,6
912889,222353,0060976845,7
912965,222372,0345337662,8
913421,222492,0345337662,5
913422,222492,0440222656,5
913437,222501,0446606812,5
913453,222506,0440214041,7
913511,222563,0385484518,8
913683,222622,0971880107,2
913713,222638,044021145X,8
913790,222657,0312195516,9
913809,222677,044023722X,8
913844,222683,0971880107,7
913891,222708,067976402X,9
913945,222716,044021145X,9
913985,222716,1400034779,7
914010,222737,0440236673,6
914018,222743,0440241073,4
914081,222795,0971880107,5
914083,222800,0316601950,8
914149,222834,0446672211,9
914688,222970,0312278586,5
914707,222996,0312278586,5
914715,223011,0140293248,8
914794,223036,0312278586,8
914954,223087,0312278586,8
914982,223087,0345370775,5
915223,223087,067976402X,3
915247,223087,0743418174,6
915313,223091,0971880107,7
915319,223101,0446672211,8
915411,223152,0312278586,8
915419,223154,0060976845,8
915435,223154,0142001740,9
915526,223154,044023722X,8
915584,223154,0671027360,7
915625,223154,0786868716,8
915674,223156,044021145X,10
915799,223190,0345337662,10
916034,223208,0312195516,7
916044,223210,0345443284,7
916068,223210,067976402X,8
916156,223231,0345417623,9
916186,223231,0446672211,9
916240,223238,0060930535,4
916430,223307,1400034779,6
916454,223325,0345337662,10
916465,223326,0316666343,8
916498,223331,0440211727,8
916500,223331,0440234743,7
916551,223364,0316769487,7
916682,223391,0316666343,3
916742,223416,0971880107,5
916799,223431,0671027360,7
916811,223436,0316666343,7
916854,223438,0971880107,1
916912,223472,0060928336,7
916943,223501,0312195516,8
916954,223501,0316666343,9
916971,223501,0375727345,9
916974,223501,0385504209,7
917124,223528,0345361792,8
917198,223544,0375727345,9
917207,223554,0312278586,9
917209,223554,0440226430,7
917228,223566,0156027321,9
917245,223566,0385504209,9
917315,223566,0971880107,3
917383,223607,0312278586,7
917419,223608,0971880107,2
917482,223644,0345361792,5
917510,223644,0440220602,6
917513,223644,0440225701,8
917514,223644,0440241073,8
917524,223644,0446610038,9
917877,223787,0385504209,9
917942,223795,0345353145,7
917946,223803,0679781587,10
918143,223849,0671027360,10
918228,223892,006101351X,9
918322,223942,0971880107,5
918363,223954,0316284955,9
918441,223996,0446606812,8
918503,224036,0440241073,7
918520,224049,0440236673,7
918555,224093,0446310786,9
918557,224099,0312195516,9
918834,224120,0375727345,3
918861,224122,0156027321,10
919085,224138,0440220602,9
919204,224138,059035342X,9
919284,224138,0804106304,9
919343,224146,0345370775,8
919366,224146,0440220602,8
919413,224159,0316666343,4
919508,224199,0679781587,10
919534,224209,0312278586,8
919577,224226,0446672211,9
919598,224236,0316601950,8
919599,224236,0316666343,10
919676,224249,0375706771,5
919677,224249,0375707972,8
919678,224249,0375727345,5
919699,224249,0440226430,9
919702,224249,044651652X,7
919741,224249,0743418174,9
919766,224257,0312278586,10
919841,224303,0440211727,8
919844,224303,0440236673,10
919853,224303,0679781587,10
919865,224308,0316601950,4
919866,224308,0375706771,6
919963,224340,0385504209,8
920047,224342,0671027360,10
920223,224349,0312195516,9
920280,224349,0345370775,8
920290,224349,0345417623,9
920463,224349,0440211727,8
920568,224349,0452282152,9
920945,224349,1400034779,8
921185,224427,0440225701,9
921226,224430,0140293248,7
921234,224430,0312278586,5
921239,224430,0316666343,8
921260,224430,0375706771,9
921280,224430,0385484518,9
921379,224430,0743418174,8
921821,224525,0971880107,10
922051,224606,0971880107,2
922135,224626,0671021001,9
922245,224646,0345337662,8
922473,224657,0345337662,8
922475,224657,0385504209,6
922481,224657,0679781587,9
922487,224659,0440211727,7
922491,224663,0316666343,8
922630,224764,0156027321,3
922680,224764,0316666343,7
923571,224768,0345417623,6
923703,224809,0446672211,10
923766,224809,0971880107,3
923779,224829,0446606812,6
924062,224927,0060976845,9
924099,224927,0440213525,7
924175,224944,044651652X,7
924283,224997,0440214041,8
924287,224997,0446310786,7
924330,225002,0060502258,5
924393,225042,0345417623,10
924547,225080,0440241073,5
924748,225087,0345370775,10
925005,225087,0440206154,10
925014,225087,0440213525,5
925015,225087,0440214041,10
925074,225087,0446606812,10
925347,225087,0671003755,10
926173,225223,0671021001,8
926689,225255,0786868716,10
926692,225261,0312195516,10
926698,225274,0316666343,8
926703,225275,0375727345,7
926816,225366,0440206154,7
926859,225379,0316666343,2
926878,225379,0440206154,7
927258,225593,0971880107,3
927307,225595,0316666343,5
927312,225595,0345417623,7
927331,225595,0385504209,10
927502,225612,0385504209,8
927556,225617,0440211727,6
927557,225617,0440213525,7
927596,225618,0156027321,8
927601,225623,0316601950,7
927692,225666,0440221471,9
927708,225683,0446606812,8
927842,225717,0446610038,7
927868,225727,044023722X,8
927869,225727,0971880107,1
927870,225730,0316769487,7
927886,225731,0385484518,7
928090,225763,0316284955,5
928286,225763,0446610038,8
928448,225763,0671027360,5
928535,225763,0743418174,8
928901,225810,0316666343,7
929365,225810,0446610038,7
929924,225832,0971880107,2
929926,225834,044651652X,5
929965,225867,0312291639,5
929977,225879,0440226430,7
930003,225886,0345417623,8
930028,225886,044023722X,10
930149,225887,059035342X,9
930172,225902,0312195516,10
930273,225938,0060928336,7
930297,225938,0671021001,9
930317,225939,0060502258,7
930780,225986,0440211727,8
931191,225989,0316769487,5
931211,225989,0345417623,9
931838,226014,0786868716,5
931840,226022,0971880107,7
932058,226095,0743418174,8
932130,226172,0375727345,8
932158,226205,0142001740,10
932183,226205,0385504209,7
932224,226205,0671027360,9
932244,226205,1400034779,6
932297,226267,0060976845,7
932298,226267,0156027321,10
932448,226341,0446606812,9
932473,226349,0345370775,9
932475,226349,0440206154,8
932581,226393,0440226430,8
932713,226422,0971880107,3
932842,226482,0440220602,6
932847,226482,044651652X,7
932911,226491,0452282152,7
932964,226542,0671003755,8
933108,226545,0345370775,5
933698,226545,044021145X,10
933699,226545,0440211727,9
933701,226545,0440213525,9
933703,226545,0440214041,9
934595,226548,0375727345,6
934755,226566,0671021001,8
934790,226590,1400034779,9
934820,226616,0316769487,9
934885,226616,0671027360,8
934967,226679,0440241073,5
934969,226681,0385504209,8
934981,226689,0142001740,8
935046,226728,0060930535,10
935115,226745,0312195516,8
935132,226745,0440206154,10
935205,226746,0312195516,8
935234,226772,0312195516,9
935244,226772,0375727345,8
935246,226772,0385484518,8
935259,226772,067976402X,9
935280,226781,0060930535,7
935293,226809,0156027321,10
935312,226836,0156027321,9
935326,226847,0446310786,7
935350,226874,0312278586,8
935431,226879,0345337662,10
935441,226879,0345370775,8
935773,226903,0316666343,9
935779,226920,0375727345,7
935795,226926,0743418174,10
935900,226965,0345337662,10
935960,226965,0440226430,5
936060,226969,0440206154,9
936094,226987,0385504209,10
936096,226987,044022165X,6
936097,226987,0440226430,4
936213,227025,0060502258,6
936275,227025,0679781587,7
936406,227097,0316284955,8
936407,227097,0316666343,8
936498,227146,0345361792,8
936689,227192,0316666343,9
936747,227210,0316666343,7
936993,227275,0060502258,7
936996,227275,0345361792,9
936998,227275,0440222656,6
937118,227282,0316769487,9
937119,227282,0345361792,10
937170,227305,0345417623,6
937177,227313,044651652X,5
937188,227327,0142001740,8
937193,227327,0316284955,9
937194,227327,0316666343,9
937209,227342,0060502258,8
937234,227377,0345370775,9
937274,227387,0312291639,8
937289,227392,0440234743,7
937376,227422,0142001740,9
937384,227422,0679781587,9
937385,227422,0804106304,10
937394,227428,0446610038,9
937673,227447,0316666343,10
939780,227467,0060928336,7
939781,227467,0060930535,10
939784,227467,0140293248,5
939810,227494,0446310786,9
940441,227544,0316666343,10
940484,227591,0671003755,10
940507,227633,0345417623,9
940517,227641,0671027360,10
940577,227671,0140293248,7
940623,227674,044023722X,5
940626,227681,0060976845,6
940628,227681,0316666343,7
940718,227702,0743418174,10
940769,227705,0316284955,8
940780,227705,0345337662,7
940782,227705,0345353145,8
940814,227705,0385504209,10
940882,227705,0440206154,8
940886,227705,044021145X,10
940891,227705,0440220602,8
940894,227705,0440225701,7
941041,227705,067976402X,8
941042,227705,0679781587,8
941045,227705,0743418174,7
941145,227768,0316769487,5
941175,227774,0671027360,10
941333,227836,0446310786,10
941421,227855,0345361792,5
941485,227883,0446672211,9
941504,227884,0316601950,7
941505,227884,0316666343,10
941535,227884,0446672211,10
941605,227886,067976402X,8
941638,227925,0345417623,7
941649,227926,044023722X,7
941693,227976,0446310786,10
941782,228021,0316769487,10
941903,228065,0316769487,3
941904,228067,0440206154,7
942021,228125,0671003755,5
942070,228169,0375707972,6
942075,228180,0316666343,5
942137,228214,0156027321,10
942139,228214,067976402X,9
942186,228242,0440226430,10
942191,228245,0345417623,9
942206,228249,0440225701,8
942257,228311,0060928336,8
942296,228311,0446672211,8
942305,228311,0452282152,7
942316,228311,0671021001,9
942524,228412,0345443284,7
942545,228438,044651652X,8
942593,228455,0440222656,7
942614,228477,0316666343,9
942628,228504,0446310786,9
942689,228579,0316666343,5
942711,228579,0440225701,6
942753,228607,0671003755,8
942764,228629,0440226430,8
942793,228644,0440236673,9
942861,228681,0142001740,7
942982,228681,044023722X,8
943312,228738,0385504209,10
943318,228738,1400034779,8
943350,228764,0060502258,8
943608,228764,0440211727,10
943672,228764,0446606812,3
943680,228764,0446610038,10
944208,228787,0060930535,8
944247,228789,0156027321,8
944327,228790,0971880107,5
944415,228868,0140293248,5
944418,228868,0312278586,4
944434,228868,0385504209,8
944437,228868,0446610038,5
944449,228868,0671027360,6
944457,228868,1400034779,7
944533,228891,0452282152,7
944546,228897,0440213525,8
944568,228913,044651652X,7
944660,228990,044022165X,8
944662,228993,0440241073,10
945882,229010,0786868716,8
946025,229011,0440211727,6
946026,229011,0440213525,6
946027,229011,0440220602,2
946029,229011,0440225701,7
946030,229011,0440234743,7
946301,229064,0060502258,8
946376,229102,0345417623,6
946602,229255,0440226430,8
946765,229313,0312195516,10
946772,229313,0316601950,8
946779,229313,0345337662,10
946804,229313,0385484518,8
946806,229313,0385504209,8
946832,229313,0440236673,8
946837,229313,044651652X,9
946841,229313,0446672211,8
946859,229313,0452282152,7
946879,229313,059035342X,10
946883,229313,0671003755,10
946928,229313,0804106304,9
947090,229329,0316666343,8
947235,229329,0971880107,2
947380,229331,0345337662,10
947381,229331,0345353145,7
947393,229331,0440221471,7
947409,229331,0786868716,5
947556,229391,0440226430,9
947568,229405,0971880107,3
947580,229409,0156027321,7
947610,229409,0385504209,8
947646,229409,0671027360,7
947686,229412,0440221471,10
947694,229417,0345443284,8
947736,229440,0446310786,8
947760,229454,0316284955,9
947761,229454,0345443284,8
947765,229456,044021145X,1
947842,229499,0671021001,4
948020,229551,0316284955,10
948021,229551,0316666343,8
948264,229551,0385504209,10
948509,229568,0971880107,3
948548,229607,059035342X,8
948587,229629,0060928336,7
948594,229632,0345370775,5
948730,229635,0971880107,1
948759,229658,0345353145,6
948820,229682,1400034779,8
948823,229696,0385504209,8
948839,229703,0375706771,9
948843,229703,0446606812,5
948864,229703,0804106304,8
948940,229741,0060928336,8
948973,229741,0312278586,8
948976,229741,0316769487,8
948981,229741,0345337662,7
948985,229741,0345370775,7
949017,229741,0385504209,6
949032,229741,0440214041,7
949036,229741,0446310786,9
949147,229742,0312195516,8
949153,229742,0385504209,8
949242,229767,0316666343,10
949249,229767,0786868716,9
949281,229768,059035342X,10
949495,229922,044022165X,10
949639,230013,0971880107,6
950022,230173,0440241073,9
950041,230180,044021145X,8
950075,230217,0679781587,7
950083,230239,0060928336,10
950088,230241,0375706771,4
950090,230241,0385504209,10
950096,230245,0440226430,9
950437,230293,0385484518,9
950447,230293,0786868716,7
950725,230421,0345370775,8
950823,230436,0971880107,1
950838,230458,0316284955,8
950873,230459,0671027360,8
950932,230476,0385484518,9
950933,230477,0679781587,8
951254,230505,044023722X,8
951255,230505,0446610038,7
951270,230514,0971880107,8
951477,230522,0142001740,9
951733,230522,0345337662,9
952063,230522,0385504209,9
952508,230522,0446606812,8
953435,230522,0679781587,9
954266,230531,0971880107,3
954401,230630,0671021001,8
954452,230687,067976402X,8
954590,230700,0804106304,8
954852,230742,0671027360,8
954927,230798,044651652X,8
954945,230825,0316666343,10
954975,230873,0385504209,5
954980,230878,0312195516,7
955005,230921,0312291639,9
955027,230949,0446610038,6
955049,230962,0345443284,8
955050,230963,0060928336,9
955051,230963,0316601950,9
955156,231001,0345417623,9
955330,231172,0345417623,10
955362,231190,0971880107,5
956122,231210,0375706771,8
956369,231210,0440226430,7
956408,231210,0446310786,10
956455,231210,0446672211,7
956815,231210,0671003755,8
956950,231210,0679781587,10
957013,231210,0743418174,7
957424,231237,0060930535,7
957454,231237,0312195516,10
957462,231237,0316666343,8
957619,231237,0671021001,10
957688,231237,1400034779,9
957730,231251,0440225701,8
957757,231255,0312291639,10
957758,231255,0316601950,8
957797,231263,0060502258,7
957808,231263,0316769487,6
957812,231263,0375706771,8
957892,231264,0446605239,8
957962,231292,0316284955,8
957965,231294,0060502258,6
958018,231313,0385504209,10
958129,231345,0440221471,8
958152,231351,0345370775,10
958179,231351,0440214041,8
958220,231354,0156027321,9
958228,231354,0385504209,7
958485,231425,0679781587,5
958612,231510,0446605239,9
958618,231518,0345417623,8
958625,231521,0440241073,5
958673,231575,0316666343,9
958749,231635,0316666343,8
958751,231635,0452282152,8
958805,231694,0060976845,9
958961,231820,0375727345,5
958970,231823,0440241073,3
958997,231827,0156027321,10
959090,231827,0440226430,8
959332,231854,044021145X,8
959558,231857,0385504209,8
959580,231857,0440206154,5
959581,231857,0440222656,7
959943,231875,0345361792,9
960021,231897,0345353145,6
960160,232002,0060930535,5
960235,232042,0440236673,8
960267,232052,0345353145,9
960270,232052,0345417623,5
960334,232070,0060928336,8
960384,232106,0142001740,9
960399,232106,0385484518,10
960404,232106,0385504209,10
960640,232131,006101351X,7
960942,232131,0316601950,7
960991,232131,0345361792,9
961277,232131,0385504209,10
961551,232131,0440225701,7
961556,232131,0440234743,7
961625,232131,044651652X,5
961663,232131,0446610038,8
961681,232131,0446672211,9
962087,232131,059035342X,8
962137,232131,0671003755,10
962151,232131,0671027360,7
962323,232131,067976402X,8
962503,232131,0804106304,8
962858,232143,044023722X,7
962876,232171,0312195516,9
962925,232195,0316769487,7
963047,232222,0345337662,7
963214,232292,044022165X,9
963215,232292,0440236673,9
963239,232316,0440225701,6
963272,232343,0971880107,2
963275,232357,0316284955,7
963348,232449,0345353145,9
963395,232461,0671021001,8
963500,232543,0440206154,9
963509,232555,0971880107,2
963753,232647,0440226430,3
963852,232709,0312195516,10
963904,232740,0312195516,6
963922,232756,0060928336,9
963924,232756,0312195516,10
963925,232756,0312291639,7
963928,232756,044023722X,5
963934,232756,0786868716,10
963971,232777,0385504209,5
964020,232832,059035342X,10
964049,232838,0440226430,5
964161,232929,0440211727,8
964162,232929,0440222656,8
964166,232929,0452282152,10
964177,232936,044023722X,8
964214,232945,0345370775,8
964269,232945,0440206154,8
964274,232945,0440214041,9
964276,232945,0440221471,8
964282,232945,0440225701,8
964284,232945,0440234743,9
964288,232945,0440236673,9
964290,232945,0440241073,8
964315,232945,0446610038,8
964512,232959,0385484518,9
964545,232959,0679781587,8
964638,232964,0446672211,8
964763,232990,0671003755,7
964765,232990,067976402X,8
964770,232990,0804106304,8
964794,233028,0671021001,8
964801,233040,0452282152,8
964804,233041,0316666343,7
964872,233047,0743418174,8
964878,233052,059035342X,9
964939,233117,0446672211,9
964942,233117,0804106304,8
964946,233119,059035342X,8
964993,233154,0671021001,7
965013,233193,0679781587,10
965041,233203,0440206154,6
965056,233235,0440241073,8
965087,233250,0312291639,8
965227,233299,0440241073,4
965234,233309,067976402X,8
965235,233312,0060976845,9
965247,233315,067976402X,7
965406,233427,0060502258,8
965409,233427,044023722X,8
965573,233451,0385484518,9
965584,233451,0971880107,5
965608,233480,044023722X,4
965650,233526,0440225701,8
965657,233526,059035342X,9
965658,233526,0671027360,7
965663,233527,0060502258,8
965745,233564,0345337662,8
965763,233578,0440214041,10
965775,233578,067976402X,8
965820,233633,067976402X,8
965850,233649,0440211727,9
965851,233649,0440220602,6
965852,233649,044022165X,8
965884,233670,0440225701,8
965924,233697,0440220602,5
965973,233711,0316284955,7
966002,233711,0385484518,9
966010,233711,044021145X,7
966011,233711,0440211727,8
966013,233711,0440220602,9
966051,233711,0671021001,7
966117,233719,0743418174,10
966118,233723,0312278586,8
966149,233731,0440234743,7
966278,233769,044651652X,9
966327,233812,0060930535,10
966350,233829,0345337662,8
966401,233856,0060976845,10
966409,233856,0316666343,10
966426,233857,0971880107,2
966440,233867,0440211727,8
966441,233867,0440221471,9
966442,233867,0440241073,8
966443,233868,0316769487,10
966451,233871,0971880107,1
966460,233889,0316284955,9
966470,233889,0440226430,8
966494,233889,0804106304,8
967179,233911,1400034779,8
967637,233927,0786868716,5
967715,233952,1400034779,9
967843,233997,0316666343,8
968000,234113,0345417623,8
968106,234174,0446610038,9
968123,234192,0446672211,10
968136,234205,0446310786,10
968164,234209,0316666343,5
968362,234341,0440220602,9
968402,234359,0142001740,9
968406,234359,0156027321,8
969059,234565,0440214041,8
969122,234597,0140293248,5
969177,234597,0440225701,9
969447,234622,0804106304,8
969877,234623,0345370775,5
972199,234672,0440241073,8
972209,234672,1400034779,8
972373,234714,0316284955,6
972652,234743,0440225701,5
972666,234755,0345417623,9
972737,234765,067976402X,9
972789,234784,0971880107,4
972909,234808,0312195516,8
972952,234828,0060930535,3
973042,234828,0316666343,7
973100,234828,0345353145,10
973110,234828,0345370775,9
973306,234828,0440206154,6
973311,234828,044021145X,9
973314,234828,0440213525,9
974074,234879,0345417623,3
974185,234925,0971880107,4
974187,234927,0971880107,2
974308,234954,0385504209,9
974413,235011,0804106304,8
974433,235030,0446310786,8
974502,235059,0375727345,7
974503,235059,0385504209,9
974505,235059,044021145X,9
974942,235105,0312278586,10
975055,235105,0316666343,8
975478,235105,0385504209,6
977748,235145,0312195516,10
977777,235146,0743418174,8
977799,235173,0156027321,6
977851,235192,0446606812,8
977870,235209,0316284955,10
977998,235282,0316666343,6
978042,235282,0385484518,7
978081,235282,0446610038,8
978082,235282,0446672211,8
978125,235282,0671003755,9
978128,235282,0671027360,6
978147,235282,0679781587,9
978560,235392,044021145X,5
978756,235392,0743418174,10
979006,235442,0743418174,7
979130,235480,0316666343,10
979143,235493,0452282152,9
979173,235498,0345417623,10
979181,235498,0385504209,9
979247,235506,0060502258,8
979272,235506,0971880107,4
979304,235538,0971880107,8
979311,235543,0316666343,10
979460,235652,0375707972,7
979487,235677,0345337662,8
979511,235684,044022165X,9
979545,235698,0971880107,1
979583,235729,0312278586,8
979611,235745,0671021001,8
979706,235821,044023722X,8
979971,235842,0440211727,7
980715,235884,0345417623,8
980745,235888,0671003755,8
980773,235895,0345417623,4
980879,235935,0060976845,8
